original_name,frequency,normalized_name
"ALLY COMMERCIAL FINANCE LLC, SUCCESSOR IN INTEREST TO WELLS FARGO BANK, NATIONAL ASSOCIATION",2,ALLY COMMERCIAL FINANCE LLC SUCCESSOR IN INTEREST TO WELLS FARGO BANK NA
ALLY COMMERICAL FINANCE LLC,1,ALLY COMMERICAL FINANCE LLC
"ALMATIS, INC.",30,ALMATIS INC
ALOSTAR BANK OF COMMERCE,88,ALOSTAR BANK OF COMMERCE
ALOSTAR BANK OF COMMERCIE,22,ALOSTAR BANK OF COMMERCIE
ALPHA & OMEGA FAMILY FOUNDATION C/O ADLER MANAGEMENT LLC,2,ALPHA & OMEGA FAMILY FOUNDATION C O ADLER MANAGEMENT LLC
ALPHA CAPITAL AG,11,ALPHA CAPITAL AG
ALPHA CAPITAL ANSTALT,179,ALPHA CAPITAL ANSTALT
"ALPHA CAPITAL ANSTALT, C/O LH FINANCIAL",4,ALPHA CAPITAL ANSTALT C O LH FINANCIAL
"ALPHA INDUSTRIES, INC.",1,ALPHA INDUSTRIES INC
"ALPHA OMEGA FOUNDATION, INC. C/O ADLER MANAGEMENT LLC",2,ALPHA OMEGA FOUNDATION INC C O ADLER MANAGEMENT LLC
ALPHARMA PHARMACEUTICALS LLC,2,ALPHARMA PHARMACEUTICALS LLC
"ALPHARMA, LLC [F/K/A ALPHARMA, INC.]",5,ALPHARMA LLC F K A ALPHARMA INC
"ALPINE GROUP, INC., THE",4,ALPINE GROUP INC
"ALPS ELECTRIC (U.S.A.), INC.",2,ALPS ELECTRIC USA INC
ALTAR ROCK FUND L.P.,4,ALTAR ROCK FUND LP
"ALTASENS, INC.",6,ALTASENS INC
"ALTAZANO MANAGEMENT, LLC",2,ALTAZANO MANAGEMENT LLC
ALTEA THERAPEUTICS CORPORATION,17,ALTEA THERAPEUTICS CORP
ALTER DOMUS (US) LLC,6398,ALTER DOMUS US LLC
"ALTER DOMUS (US) LLC (SUCCESSOR TO MORGAN STANLEY SENIOR FUNDING, INC.)",22,ALTER DOMUS US LLC SUCCESSOR TO MORGAN STANLEY SENIOR FUNDING INC
"ALTER DOMUS (US) LLC, AS ADMINISTRATIVE AGENT",280,ALTER DOMUS US LLC
"ALTER DOMUS (US) LLC, AS AGENT",30,ALTER DOMUS US LLC
"ALTER DOMUS (US) LLC, AS COLLATERAL AGENT",2600,ALTER DOMUS US LLC
ALTER DOUMUS (US) LLC,6,ALTER DOUMUS US LLC
"ALTEREGO NETWORKS, INC.",1,ALTEREGO NETWORKS INC
ALTIRA TECHNOLOGY FUND V L.P.,1,ALTIRA TECHNOLOGY FUND V LP
ALTITUDE NINES LLC,1,ALTITUDE NINES LLC
"ALTITUDE NINES, LLC",1,ALTITUDE NINES LLC
"ALTO OPPORTUNITY MASTER FUND, SPC - SEGREGATED MASTER PORTFOLIO B",45,ALTO OPPORTUNITY MASTER FUND SPC - SEGREGATED MASTER PORTFOLIO B
ALUMINUM COMPANY OF AMERICA,3,ALUMINUM CO OF AMERICA
ALUMINUM COMPANY OF AMERICA A CORP. OF PA,1,ALUMINUM CO OF AMERICA A CORP OF PA
"AMAN ENVIRONMENTAL CONSTRUCTION, INC. (CA CORPORATION)",1,AMAN ENVIRONMENTAL CONSTRUCTION INC CA CORP
AMATI COMMUNICATIONS CORPORATION,13,AMATI COMMUNICATIONS CORP
"AMB GROUP, LLC",12,AMB GROUP LLC
"AMB GROUP, LLC, AS COLLATERAL AGENT",1,AMB GROUP LLC
"AMCREF FUND XI, LLC",41,AMCREF FUND XI LLC
AMDURA CORPORATION,20,AMDURA CORP
AMEGY BANK NATIONAL ASSOCIATION,4,AMEGY BANK NA
AMEGY BANK NATIONAL ASSOCIATION AS ADMINISTRATIVE AGENT,1,AMEGY BANK NATIONAL ASSOCIATIONAS ADMINISTRATIVE AGENT
AMERICA NATIONAL BANK AND TRUST COMPANY OF CHATTANOOGA,1,AMERICA NATIONAL BANK & TRUST CO OF CHATTANOOGA
"AMERICA ONLINE, INC.",2,AMERICA ONLINE INC
"AMERICAN AUGERS, INC., A DELAWARE CORPORATION (""AUGERS"")",2,AMERICANAUGERS INC A DELAWARE CORP AUGERS
AMERICAN BANK,2,AMERICAN BANK
"AMERICAN BANK AND TRUST CO., 35 NORTH 6TH STREET, READING, PA 19603 A CORP OF PA",1,AMERICAN BANK & TRUST CO 35 NORTH 6TH STREET READING PA 19603 A CORP OF PA
AMERICAN BANK AND TRUST COMPANY,3,AMERICAN BANK & TRUST CO
AMERICAN BANK NOTE HOLOGRAPHICS,1,AMERICAN BANK NOTE HOLOGRAPHICS
AMERICAN BANK OF COMMERCE,17,AMERICAN BANK OF COMMERCE
"AMERICAN CAPITAL FINANCIAL SERVICES, INC.",33,AMERICAN CAPITAL FINANCIAL SERVICES INC
"AMERICAN CAPITAL FINANCIAL SERVICES, INC. AS ""AGENT""",45,AMERICAN CAPITAL FINANCIAL SERVICES INC
"AMERICAN CAPITAL FINANCIAL SERVICES, INC. AS AGENT",21,AMERICAN CAPITAL FINANCIAL SERVICES INC
"AMERICAN CAPITAL FINANCIAL SERVICES, INC., A DELAWARE CORPORATION",6,AMERICAN CAPITAL FINANCIAL SERVICES INC A DELAWARE CORP
"AMERICAN CAPITAL FINANCIAL SERVICES, INC., AS ADMINISTRATIVE AGENT",16,AMERICAN CAPITAL FINANCIAL SERVICES INC
"AMERICAN CAPITAL FINANCIAL SERVICES, INC., AS AGENT",4,AMERICAN CAPITAL FINANCIAL SERVICES INC
"AMERICAN CAPITAL FINANCIAL SERVICES, INC., AS COLLATERAL AGENT",4,AMERICAN CAPITAL FINANCIAL SERVICES INC
"AMERICAN CAPITAL FINANCIAL SERVICES, INC., AS SUCCESSOR ADMINISTRATIVE AGENT",11,AMERICAN CAPITAL FINANCIAL SERVICES INC
"AMERICAN CAPITAL STRATEGIES, LTD.",15,AMERICAN CAPITAL STRATEGIES LTD
"AMERICAN CAPITAL, LTD.",11,AMERICAN CAPITAL LTD
"AMERICAN CAPITAL, LTD. (FORMERLY NAMED AMERICAN CAPITAL STRATEGIES, LTD.) AS GRANTEE",6,AMERICAN CAPITAL LTD FORMERLY NAMED AMERICAN CAPITAL STRATEGIES LTD AS GRANTEE
"AMERICAN CAPITAL, LTD. (SUCCESSOR TO AMERICAN CAPITAL FINANCIAL SERVICES, INC.)",2,AMERICAN CAPITAL LTD SUCCESSOR TO AMERICAN CAPITAL FINANCIAL SERVICES INC
"AMERICAN CAPITAL, LTD., AS ADMINISTRATIVE AGENT",71,AMERICAN CAPITAL LTD
AMERICAN CAPTITAL STRATEGIES,18,AMERICAN CAPTITAL STRATEGIES
AMERICAN CHARTERED BANK,2,AMERICAN CHARTERED BANK
AMERICAN COMPANY NATIONAL ASSOCIATION,6,AMERICAN CO NA
AMERICAN CYANAMID COMPANY,2,AMERICAN CYANAMID CO
AMERICAN CYANAMID COMPANY A CORPORATION OF ME,33,AMERICAN CYANAMID CO A CORP OF ME
AMERICAN ENTERTAINMENT PROPERTIES CORP.,3,AMERICAN ENTERTAINMENT PROPERTIES CORP
"AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY, INC.",1,AMERICAN EXPRESS TRAVEL RELATED SERVICES CO INC
"AMERICAN FILM TECHNOLOGIES, INC.",2,AMERICAN FILM TECHNOLOGIES INC
AMERICAN HOME PRODUCTS CORPORATION,1,AMERICAN HOME PRODUCTS CORP
"AMERICAN MEDICAL SYSTEMS, INC.",8,AMERICAN MEDICAL SYSTEMS INC
"AMERICAN MEGATRENDS, INC.",54,AMERICAN MEGATRENDS INC
AMERICAN MONITOR PARTNERS,6,AMERICAN MONITOR PARTNERS
AMERICAN NATIONAL BANK,1,AMERICAN NATIONAL BANK
AMERICAN NATIONAL BANK & TRUST CO.,4,AMERICAN NATIONAL BANK & TRUST CO
AMERICAN NATIONAL BANK & TRUST COMPANY OF CHICAGO,16,AMERICAN NATIONAL BANK & TRUST CO OF CHICAGO
"AMERICAN NATIONAL BANK & TRUST COMPANY OF CHICAGO, THE",8,AMERICAN NATIONAL BANK & TRUST CO OF CHICAGO
AMERICAN NATIONAL BANK AND TRUST COMPANY,7,AMERICAN NATIONAL BANK & TRUST CO
AMERICAN NATIONAL BANK AND TRUST COMPANY OF CHATTANOOGA,1,AMERICAN NATIONAL BANK & TRUST CO OF CHATTANOOGA
AMERICAN NATIONAL BANK AND TRUST COMPANY OF CHICAGO,107,AMERICAN NATIONAL BANK & TRUST CO OF CHICAGO
AMERICAN NATIONAL BANK AND TRUST COMPANY OF CHICAGO A NATIONAL BANKING ASSOCIATION,1,AMERICAN NATIONAL BANK & TRUST CO OF CHICAGO A NATIONAL BANKING ASSOCIATION
"AMERICAN NATIONAL BANK AND TRUST COMPANY OF CHICAGO, 33 NORTH LASALLE STREET, CHICAGO, ILLINOIS 60602 A NATIONAL BANKING",2,AMERICAN NATIONAL BANK & TRUST CO OF CHICAGO 33 NORTH LASALLE STREET CHICAGO ILLINOIS 60602 A NATIONAL BANKING
"AMERICAN NATIONAL BANK AND TRUST COMPANY OF CHICAGO, A NATIONAL BANKING ASSOCIATION",2,AMERICAN NATIONAL BANK & TRUST CO OF CHICAGO A NATIONAL BANKING ASSOCIATION
"AMERICAN NATIONAL BANK AND TRUST COMPANY OF CHICAGO, AGENT FOR LENDERS",1,AMERICAN NATIONAL BANK & TRUST CO OF CHICAGO AGENT FOR LENDERS
"AMERICAN RAILCAR INDUSTRIES, INC.",33,AMERICAN RAILCAR INDUSTRIES INC
"AMERICAN SECURITY BANK, N.A.",3,AMERICAN SECURITY BANK NA
AMERICAN STERLING CAPITAL CORPORATION,6,AMERICAN STERLING CAPITAL CORP
"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC D/B/A AST TRUST COMPANY (CANADA)",58,AMERICAN STOCK TRANSFER & TRUST CO LLC D B A AST TRUST CO CANADA
AMERICAN STOCK TRANSFER AND TRUST COMPANY,3,AMERICAN STOCK TRANSFER & TRUST CO
"AMERICAN TIETEK, LLC",5,AMERICAN TIETEK LLC
"AMERICAN, FIRST",63,AMERICAN FIRST
AMERIGON INC.,11,AMERIGON INC
"AMERIMARK, LTD",2,AMERIMARK LTD
"AMERIMARK, LTD.",4,AMERIMARK LTD
AMERITRUST COMPANY NATIONAL ASSOCIATION,22,AMERITRUST CO NA
"AMERITRUST COMPANY NATIONAL ASSOCIATION, 900 EUCLID AVENUE, CLEVELAND, OHIO 44114",2,AMERITRUST CO NA 900 EUCLID AVENUE CLEVELAND OHIO 44114
"AMERITRUST COMPANY NATIONAL ASSOCIATION, A NATIONAL BANKING ASSOCIATION",1,AMERITRUST CO NA A NATIONAL BANKING ASSOCIATION
AMGEN INC.,10,AMGEN INC
"AMGEN, INC.",9,AMGEN INC
AMI SILBERMAN/KARIN JOHNSGARD,15,AMI SILBERMAN KARIN JOHNSGARD
AMPAL AMERICAN-ISRAEL CORPORAITON,3,AMPAL AMERICAN-ISRAEL CORPORAITON
AMPAL AMERICAN-ISRAEL CORPORATION,3,AMPAL AMERICAN-ISRAEL CORP
AMPERSAND 1999 COMPANION FUND LIMITED PARTNERSHIP,5,AMPERSAND 1999 COMPANION FUND LTD PARTNERSHIP
AMPERSAND 1999 LIMITED PARTNERSHIP,5,AMPERSAND 1999 LTD PARTNERSHIP
AMPHENOL CORPORATION,1,AMPHENOL CORP
"AMPLIFON (USA), INC.",2,AMPLIFON USA INC
AMS CAPITAL LLC,48,AMS CAPITAL LLC
AMSOUTH BANK,5,AMSOUTH BANK
AMSOUTH BANK K/N/A REGIONS BANK,1,AMSOUTH BANK K NA REGIONS BANK
AMSOUTH BANK OF ALABAMA,20,AMSOUTH BANK OF ALABAMA
AMSOUTH BANK OF TENNESSEE,5,AMSOUTH BANK OF TENNESSEE
AMSOUTH BANK OF TENNESSEE (TENNESSEE STATE BANKING ASSOCIATION),5,AMSOUTH BANK OF TENNESSEE TENNESSEE STATE BANKING ASSOCIATION
"AMSOUTH BANK, AS AGENT",9,AMSOUTH BANK
"AMSTED INDUSTRIES, INCORPORATED",2,AMSTED INDUSTRIES INC
"AMT CAPITAL, LTD.",5,AMT CAPITAL LTD
AMY EN-MEI WANG AND GREGORY ADAM HORWITZ,3,AMY EN-MEI WANG & GREGORY ADAM HORWITZ
"ANALOG DEVICES, INC.",78,ANALOG DEVICES INC
ANALOGIC CORPORATION,13,ANALOGIC CORP
"ANALYTICS PLUS, LLC",80,ANALYTICS PLUS LLC
"ANCHOR ADVANCED PRODUCTS, INC.",2,ANCHOR ADVANCED PRODUCTS INC
"ANCHOR BANK SAINT PAUL, N.A.",3,ANCHOR BANK SAINT PAUL NA
"ANCHOR BANK, N. A.",1,ANCHOR BANK NA
"ANCHOR BANK, N.A.",1,ANCHOR BANK NA
"ANCHOR FINCO, LLC",2,ANCHOR FINCO LLC
AND34 FUNDING LLC,21,AND34 FUNDING LLC
"ANDERSON AFTER SIX HOLDINGS, LLC",6,ANDERSONAFTER SIX HOLDINGS LLC
"ANDERSON, CHARLES",10,ANDERSON CHARLES
ANDREAS TYPALDOS FAMILY LIMITED PARTNERSHIP,9,ANDREAS TYPALDOS FAMILY LTD PARTNERSHIP
"ANDREESSEN HOROWITZ FUND I, L.P., AS COLLATERAL AGENT",8,ANDREESSEN HOROWITZ FUND I LP
ANDREW POURING,5,ANDREW POURING
ANDREW SCHLESINGER DEFINED BENEFIT PLAN,1,ANDREW SCHLESINGER DEFINED BENEFIT PLAN
"ANDREW, EDITH G. AND ANDREW, EDWARD J.",1,ANDREW EDITH G & ANDREW EDWARD J
"ANDREW, EDWARD J., JR.",1,ANDREW EDWARD J JR
"ANDREW, LAUREL J.",1,ANDREW LAUREL J
"ANDREW, RICHARD C.",1,ANDREW RICHARD C
"ANDREW, WILLIAM V.",1,ANDREW WILLIAM V
"ANDREWS, JAMES B.",2,ANDREWS JAMES B
"ANDRX PHARMACEUTICALS, INC.",2,ANDRX PHARMACEUTICALS INC
"ANGELITA PENA, INDIVIDUAL TRUSTEE, C/O U.S. BANK TRUST NATIONAL ASSOCIATION",10,ANGELITA PENA INDIVIDUAL TRUSTEE C O US BANK TRUST NA
"ANKURA TRUST COMPANY, LLC",8,ANKURA TRUST CO LLC
"ANKURA TRUST COMPANY, LLC, AS COLLATERAL TRUSTEE",15,ANKURA TRUST CO LLC
"ANKURA TRUST COMPANY, LLC, AS THE SUCCESSOR AGENT",2,ANKURA TRUST CO LLC AS THE SUCCESSOR AGENT
ANNALY MIDDLE MARKET LENDING LLC,2,ANNALY MIDDLE MARKET LENDING LLC
ANOTHER GAME COMPANY LP,14,ANOTHER GAME CO LP
ANSON INVESTMENTS MASTER FUND LP,43,ANSON INVESTMENTS MASTER FUND LP
"ANTARED CAPITAL CORPORATION, AS AGENT",6,ANTARED CAPITAL CORP
ANTARES CAPITAL CORPORATION,213,ANTARES CAPITAL CORP
ANTARES CAPITAL CORPORATION (FORMERLY KNOWN AS ANTARES LEVERAGED CAPITAL CORP.),1,ANTARES CAPITAL CORP FORMERLY KNOWNAS ANTARES LEVERAGED CAPITAL CORP
ANTARES CAPITAL CORPORATION AS COLLATERAL AGENT,10,ANTARES CAPITAL CORPORATIONAS COLLATERAL AGENT
ANTARES CAPITAL CORPORATION F/K/A ANTARES LEVERAGED CAPITAL CORP.,4,ANTARES CAPITAL CORP F K A ANTARES LEVERAGED CAPITAL CORP
"ANTARES CAPITAL CORPORATION, AS ADMINISTRATIVE AGENT",8,ANTARES CAPITAL CORP
"ANTARES CAPITAL CORPORATION, AS AGENT",282,ANTARES CAPITAL CORP
"ANTARES CAPITAL CORPORATION, AS AGENTS",1,ANTARES CAPITAL CORP S
"ANTARES CAPITAL CORPORATION, AS COLLATERAL AGENT",5,ANTARES CAPITAL CORP
"ANTARES CAPITAL CORPORATION, AS US AGENT",1,ANTARES CAPITAL CORP AS US AGENT
"ANTARES CAPITAL CORPORATON, AS AGENT",2,ANTARES CAPITAL CORPORATON
ANTARES CAPITAL LP,267,ANTARES CAPITAL LP
ANTARES CAPITAL LP (AS SUCCESSOR AGENT),4,ANTARES CAPITAL LP
"ANTARES CAPITAL LP (AS SUCCESSOR IN INTEREST TO GENERAL ELECTRIC CAPITAL CORPORATION), AS FIRST LIEN ADMINISTRATIVE AGENT",1,ANTARES CAPITAL LP AS SUCCESSOR IN INTEREST TO GENERAL ELECTRIC CAPITAL CORP AS FIRST LIENADMINISTRATIVE AGENT
"ANTARES CAPITAL LP (AS SUCCESSOR IN INTEREST TO GENERAL ELECTRIC CAPITAL CORPORATION), AS SECOND LIEN ADMINISTRATIVE AGENT",1,ANTARES CAPITAL LP AS SUCCESSOR IN INTEREST TO GENERAL ELECTRIC CAPITAL CORP AS SECOND LIENADMINISTRATIVE AGENT
ANTARES CAPITAL LP (AS SUCCESSOR TO GENERAL ELECTRIC CAPITAL CORPORATION),3,ANTARES CAPITAL LP AS SUCCESSOR TO GENERAL ELECTRIC CAPITAL CORP
ANTARES CAPITAL LP (SUCCESSOR IN INTEREST TO GENERAL ELECTRIC CAPITAL CORPORATION),1,ANTARES CAPITAL LP SUCCESSOR IN INTEREST TO GENERAL ELECTRIC CAPITAL CORP
ANTARES CAPITAL LP AS SUCCESSOR AGENT BY ASSIGNMENT FROM GENERAL ELECTRIC CAPITAL CORPORATION,9,ANTARES CAPITAL LP BY ASSIGNMENT FROM GENERAL ELECTRIC CAPITAL CORP
"ANTARES CAPITAL LP, AS ADMINISTRATIVE AGENT",229,ANTARES CAPITAL LP
"ANTARES CAPITAL LP, AS ADMINISTRATIVE AGENT UNDER THE FIRST LIEN CREDIT AGREEMENT",1,ANTARES CAPITAL LP UNDER THE FIRST LIEN CREDIT AGREEMENT
"ANTARES CAPITAL LP, AS ADMINISTRATIVE AGENT UNDER THE SECOND LIEN CREDIT AGREEMENT",1,ANTARES CAPITAL LP UNDER THE SECOND LIEN CREDIT AGREEMENT
"ANTARES CAPITAL LP, AS ADMINISTRATIVE AND COLLATERAL AGENT",704,ANTARES CAPITAL LP
"ANTARES CAPITAL LP, AS ADMINSTRATIVE AGENT",2,ANTARES CAPITAL LP AS ADMINSTRATIVE AGENT
"ANTARES CAPITAL LP, AS AGENT",1046,ANTARES CAPITAL LP
"ANTARES CAPITAL LP, AS COLLATERAL AGENT",222,ANTARES CAPITAL LP
"ANTARES CAPITAL LP, AS FIRST LIEN ADMINISTRATIVE AGENT",24,ANTARES CAPITAL LP AS FIRST LIENADMINISTRATIVE AGENT
"ANTARES CAPITAL LP, AS SUCCESSOR ADMINISTRATIVE AGENT",1,ANTARES CAPITAL LP
"ANTARES CAPITAL LP, AS SUCCESSOR AGENT",52,ANTARES CAPITAL LP
"ANTARES CAPITAL LP, AS SUCCESSOR IN INTEREST TO GENERAL ELECTRIC CAPITAL CORPORATION",2,ANTARES CAPITAL LP AS SUCCESSOR IN INTEREST TO GENERAL ELECTRIC CAPITAL CORP
"ANTARES CAPITAL LP, AS SUCCESSOR TO GENERAL ELECTRIC CAPITAL CORPORATION",10,ANTARES CAPITAL LP AS SUCCESSOR TO GENERAL ELECTRIC CAPITAL CORP
"ANTARES CAPITAL LP, AS SUCCESSOR TO GENERAL ELECTRIC CAPITAL CORPORATION, AS AGENT",47,ANTARES CAPITAL LP AS SUCCESSOR TO GENERAL ELECTRIC CAPITAL CORP
"ANTARES CAPITAL LP, AS US AGENT",3,ANTARES CAPITAL LP AS US AGENT
"ANTARES CAPITAL, LP, AS COLLATERAL AGENT",5,ANTARES CAPITAL LP
ANTARES LEVERAGED CAPITAL CORP.,4,ANTARES LEVERAGED CAPITAL CORP
"ANTARES LEVERAGED CAPITAL CORP., AS AGENT",1,ANTARES LEVERAGED CAPITAL CORP
ANTARES LEVERAGED CAPITAL CORPORATION,2,ANTARES LEVERAGED CAPITAL CORP
ANTARES LP,8,ANTARES LP
"ANTARES PHARMA, INC.",7,ANTARES PHARMA INC
ANTERES CAPITAL LP (AS SUCCESSOR BY ASSIGNMENT TO GENERAL ELECTRIC CAPITAL CORPORATION),156,ANTERES CAPITAL LP AS SUCCESSOR BY ASSIGNMENT TO GENERAL ELECTRIC CAPITAL CORP
"ANTHEM/CIC VENTURES FUND, L.P.",3,ANTHEM CIC VENTURES FUND LP
ANTHONY DIGIANDOMENCIO,1,ANTHONY DIGIANDOMENCIO
ANTHONY J. LEVECCHIO,2,ANTHONY J LEVECCHIO
"ANTHONY J. LEVECCHIO, AGENT",3,ANTHONY J LEVECCHIO AGENT
ANZ FIDUCIARY SERVICES PTY LTD,6,ANZ FIDUCIARY SERVICES PTY LTD
"AOC, LLC",8,AOC LLC
"AON IP ADVANTAGE FUND LP, AS AGENT",2,AON IP ADVANTAGE FUND LP
APDN (B.V.I.) INC.,1,APDN BV I INC
"APERTURE ASSOCIATES, L.P.",3,APERTURE ASSOCIATES LP
"APEX INVESTMENT FUND II, L.P.",16,APEX INVESTMENT FUND II LP
"APEX INVESTMENT FUND V, L.P.",2,APEX INVESTMENT FUND V LP
API CRYPTEK INC.,3,API CRYPTEK INC
API HEAT TRANSFER INC,3,API HEAT TRANSFER INC
API HOLDINGS I CORP. AS COLLATERAL AGENT,10,API HOLDINGS I CORP
APIX INTERNATIONAL LIMITED,31,APIX INTERNATIONAL LTD
"APJOHN VENTURES FUND, LP",10,APJOHN VENTURES FUND LP
APOGEM CAPITAL LLC,6,APOGEM CAPITAL LLC
"APOGEM CAPITAL LLC, AS SUCCESSOR AGENT",9,APOGEM CAPITAL LLC
"APOGEM CAPITAL LLC, SUCCESSOR AGENT",1,APOGEM CAPITAL LLC SUCCESSOR AGENT
APOLLO ADMINISTRATIVE AGENCY LLC,2,APOLLO ADMINISTRATIVE AGENCY LLC
"APOLLO ADMINISTRATIVE AGENCY LLC, AS ADMINISTRATIVE AGENT",2,APOLLO ADMINISTRATIVE AGENCY LLC
"APOLLO ADMINISTRATIVE AGENCY LLC, AS COLLATERAL AGENT",79,APOLLO ADMINISTRATIVE AGENCY LLC
APOLLO CAPITAL CORP.,3,APOLLO CAPITAL CORP
"APOLLO ENDOSURGERY INTERNATIONAL, LLC",53,APOLLO ENDOSURGERY INTERNATIONAL LLC
"APOLLO ENDOSURGERY US, INC.",53,APOLLO ENDOSURGERY US INC
"APOLLO ENDOSURGERY, INC.",53,APOLLO ENDOSURGERY INC
"APOLLO INVESTMENT ADMINISTRATION, LLC, AS AGENT",2,APOLLO INVESTMENT ADMINISTRATION LLC
"APOLLO LAMINATES AGENT, LLC",7,APOLLO LAMINATES AGENT LLC
"APOLLO LAMINATES AGENT, LLC, AS ADMINISTRATIVE AGENT",8,APOLLO LAMINATES AGENT LLC
"APOLLO MANAGEMENT GROUP, INC.",1,APOLLO MANAGEMENT GROUP INC
"APPALOOSA INVESTMENT LIMITED PARTNERSHIP I, L.P.",2,APPALOOSA INVESTMENT LTD PARTNERSHIP I LP
"APPALOOSA INVESTMENT LIMITED PARTNERSHIP I, L.P., A LIMITED PARTNERSHIP OF THE STATE OF DELAWARE",2,APPALOOSA INVESTMENT LTD PARTNERSHIP I LP A LTD PARTNERSHIP OF THE STATE OF DELAWARE
APPALOOSA MANAGEMENT L.P.,55,APPALOOSA MANAGEMENT LP
"APPALOOSA MANAGEMENT, L.P., A LIMITED PARTNERSHIP OF THE STATE OF DELAWARE",2,APPALOOSA MANAGEMENT LP A LTD PARTNERSHIP OF THE STATE OF DELAWARE
"APPEL, PATER A",6,APPEL PATER A
"APPLE COMPUTER, INC.",6,APPLE COMPUTER INC
"APPLE COMPUTERS, INC.",1,APPLE COMPUTERS INC
APPLE INC.,68,APPLE INC
"APPLEBY, EDGAR",4,APPLEBY EDGAR
"APPLIED ANALYTICAL INDUSTRIES, INC.",1,APPLIED ANALYTICAL INDUSTRIES INC
APPLIED EXTRUSION TECHNOLOGIES,4,APPLIED EXTRUSION TECHNOLOGIES
"APPLIED EXTRUSION TECHNOLOGIES, INC.",10,APPLIED EXTRUSION TECHNOLOGIES INC
"APPLIED MATERIALS, INC",5,APPLIED MATERIALS INC
"APPLIED MATERIALS, INC.",25,APPLIED MATERIALS INC
"APPLIED PHOTONIC DEVICES, INC.",12,APPLIED PHOTONIC DEVICES INC
"APPLIED VENTURES, LLC",11,APPLIED VENTURES LLC
APTUS 651. GMBH (TO BE RENAMED ZEUS TECHNOLOGY GMBH),1,APTUS 651 GMBH TO BE RENAMED ZEUS TECHNOLOGY GMBH
AQUALON COMPANY,37,AQUALON CO
AR HOLDINGS I LLC,2,AR HOLDINGS I LLC
"AR HOLDINGS I, LLC",5,AR HOLDINGS I LLC
ARABELLA,3,ARABELLA
ARBEL FUND L.P.,48,ARBEL FUND LP
"ARCADIAN CORPORATION, A CORP. OF NY",10,ARCADIAN CORP A CORP OF NY
"ARCH ENTREPRENEURS FUND, L.P.",1,ARCH ENTREPRENEURS FUND LP
"ARCH VENTURE FUND IV, L.P.",1,ARCH VENTURE FUND IV LP
"ARCHIBALD, JOHN H.",57,ARCHIBALD JOHN H
ARCXIS BIOTECHNOLOGIES,2,ARCXIS BIOTECHNOLOGIES
"ARDINGER FAMILY PARTNERSHIP, LTD.",15,ARDINGER FAMILY PARTNERSHIP LTD
"ARES AGENT SERVICES, L.P., AS COLLATERAL AGENT",16,ARES AGENT SERVICES LP
ARES CAPITAL CORPORATION,1134,ARES CAPITAL CORP
"ARES CAPITAL CORPORATION, AS ADMINISTRATIVE AGENT",584,ARES CAPITAL CORP
"ARES CAPITAL CORPORATION, AS AGENT",547,ARES CAPITAL CORP
"ARES CAPITAL CORPORATION, AS AGENT FOR THE LENDERS",10,ARES CAPITAL CORP FOR THE LENDERS
"ARES CAPITAL CORPORATION, AS COLLATERAL AGENT",376,ARES CAPITAL CORP
"ARES CAPITAL CORPORATION, AS SECOND LIEN ADMINISTRATIVE AGENT",24,ARES CAPITAL CORP AS SECOND LIENADMINISTRATIVE AGENT
"ARES CAPITAL CORPORATION, AS SECURITY AGENT",87,ARES CAPITAL CORP AS SECURITY AGENT
"ARES CAPITAL CORPORATION, AS SUCCESSOR AGENT",1,ARES CAPITAL CORP
"ARES CAPITAL CORPORATION, AS SUCCESSOR AGENT TO PACIFIC WESTERN BANK (AS SUCCESSOR TO CAPITALSOURCE BANK)",2,ARES CAPITAL CORP TO PACIFIC WESTERN BANK AS SUCCESSOR TO CAPITALSOURCE BANK
ARES CAPITAL MANAGEMENT LLC,5,ARES CAPITAL MANAGEMENT LLC
"ARES MANAGEMENT LIMITED, AS SECURITY AGENT",3,ARES MANAGEMENT LTD AS SECURITY AGENT
"ARES MANAGEMENT LIMITED, AS SECURITY AGENT FOR THE SECURED PARTIES",8,ARES MANAGEMENT LTD AS SECURITY AGENT FOR THE SECURED PARTIES
"ARES VENTURE FINANCE, L.P.",60,ARES VENTURE FINANCE LP
"ARGO-TECH CORPORATION, A CORP. OF DELAWARE",4,ARGO-TECH CORP A CORP OF DELAWARE
ARGYLE CAPITAL MANAGEMENT CORPORATION,1,ARGYLE CAPITAL MANAGEMENT CORP
"ARI SERVICE, INC., AS SUCCESSOR IN INTEREST BY MERGER TO AST RESEARCH, INC.",45,ARI SERVICE INC AS SUCCESSOR IN INTEREST BY MERGER TO AST RESEARCH INC
"ARIEL LIFE SYSTEMS, INC.",2,ARIEL LIFE SYSTEMS INC
"ARISAWA MANUFACTURING CO., LTD.",15,ARISAWA MANUFACTURING CO LTD
"ARIUS PHARMACEUTICALS, INC.",3,ARIUS PHARMACEUTICALS INC
ARIZONA INSTRUMENT CORPORATION,8,ARIZONA INSTRUMENT CORP
"ARK CLO 2000-1, LIMITED",25,ARK CLO 2000-1 LTD
ARK-CLO- 2000-1 LTD,2,ARK-CLO- 2000-1 LTD
