original_name,frequency,normalized_name
ACS/ECG HOLDINGS LLC,11,ACS ECG HOLDINGS LLC
"ACSYS AUTOMOTIVE COMPONENT SYSTEMS OF CANADA, INC.",4,ACSYS AUTOMOTIVE COMPONENT SYSTEMS OF CANADA INC
"ACT MEDICAL, INC. (NOW MEDSOURCE TECHNOLOGIES, NEWTON INC.)",2,ACT MEDICAL INC NOW MEDSOURCE TECHNOLOGIES NEWTON INC
ACT TELECONFERENCING,3,ACT TELECONFERENCING
"ACT TELECONFERENCING, INC.",20,ACT TELECONFERENCING INC
ACTAVIS GROUP HF,5,ACTAVIS GROUP HF
ACTAVIS GROUP PTC EHF,2,ACTAVIS GROUP PTC EHF
ACTAVIS MID ATLANTIC LLC,2,ACTAVIS MID ATLANTIC LLC
"ACTAVIS MID ATLANTIC LLC, A LIMITED LIABILITY COMPANY",2,ACTAVIS MID ATLANTIC LLC A LTD LIABILITY CO
ACTEL CORPORATION,507,ACTEL CORP
ACTERNA LLC,598,ACTERNA LLC
ACTERNA LLC (F/K/A DYNATECH LLC),8,ACTERNA LLC F K A DYNATECH LLC
"ACTERNA LLC (SUCCESSOR TO APPLIED DIGITAL ACCESS, INC.)",5,ACTERNA LLC SUCCESSOR TO APPLIED DIGITAL ACCESS INC
"ACTERNA LLC, ACTERNA CORPORATION",2,ACTERNA LLC ACTERNA CORP
ACTERNA WG INTERNATIONAL HOLDINGS LLC,563,ACTERNA WG INTERNATIONAL HOLDINGS LLC
ACTIAN CORPORATION,28,ACTIAN CORP
"ACTIAN INTERNATIONAL, INC.",7,ACTIAN INTERNATIONAL INC
ACTIENT HOLDINGS LLC,4,ACTIENT HOLDINGS LLC
ACTIENT PHARMACEUTICALS LLC,17,ACTIENT PHARMACEUTICALS LLC
ACTIENT THERAPEUTICS LLC,7,ACTIENT THERAPEUTICS LLC
"ACTIFIO, INC.",18,ACTIFIO INC
ACTIMIZE LIMITED,21,ACTIMIZE LTD
"ACTION INDUSTRIES, INC.",9,ACTION INDUSTRIES INC
"ACTION INDUSTRIES, INC., A CORP. OF VIRGINIA",12,ACTION INDUSTRIES INC A CORP OF VIRGINIA
"ACTION MACHINERY COMPANY OF ALABAMA, INC.",1,ACTION MACHINERY CO OF ALABAMA INC
ACTION TARGET INC.,1,ACTION TARGET INC
"ACTION TARGET INC., F/K/A ACTION TARGET ACQUISITION CORP.",1,ACTION TARGET INC F K A ACTION TARGET ACQUISITION CORP
"ACTION TRANSPORT, INC.",19,ACTION TRANSPORT INC
"ACTION TRANSPORT, INC., A DELAWARE CORPORATION",3,ACTION TRANSPORT INC A DELAWARE CORP
ACTIVBIOTICS,2,ACTIVBIOTICS
"ACTIVE NETWORK, LLC",1,ACTIVE NETWORK LLC
"ACTIVE NOISE AND VIBRATION TECHNOLOGIES, INC.",1,ACTIVE NOISE & VIBRATION TECHNOLOGIES INC
"ACTIVE POWER, INC.",56,ACTIVE POWER INC
"ACTIVE SOFTWARE, INC",1,ACTIVE SOFTWARE INC
ACTIVISION BLIZZARD INC.,378,ACTIVISION BLIZZARD INC
"ACTIVISION BLIZZARD, INC.",62,ACTIVISION BLIZZARD INC
"ACTIVISION ENTERTAINMENT HOLDINGS, INC.",378,ACTIVISION ENTERTAINMENT HOLDINGS INC
"ACTIVISION PUBLISHING, INC.",693,ACTIVISION PUBLISHING INC
"ACTIVISION, INC, A CORP OF DE",1,ACTIVISION INC A CORP OF DE
"ACTIVISION, INC.",2,ACTIVISION INC
"ACTIVISION, INC. & TDC GROUP, INC.",1,ACTIVISION INC & TDC GROUP INC
"ACTIVISION, INC., A CORP. OF DELAWARE",1,ACTIVISION INC A CORP OF DELAWARE
ACTIVPLANT CORPORATION,40,ACTIVPLANT CORP
"ACTMEDIA, INC.",1,ACTMEDIA INC
ACTUANT CORP.,131,ACTUANT CORP
ACTUANT CORPORATION,394,ACTUANT CORP
ACTUATE CORPORATION,26,ACTUATE CORP
ACTUATE INTERNATIONAL CORPORATION,26,ACTUATE INTERNATIONAL CORP
"ACTV, INC.",1,ACTV INC
"ACUFOCUS, INC.",2,ACUFOCUS INC
"ACUITY CIMATRIX, INC. (FORMALLY KNOWN AS ROBOTIC VISION SYSTEMS, INC.)",14,ACUITY CIMATRIX INC FORMALLY KNOWNAS ROBOTIC VISION SYSTEMS INC
ACUITY IMAGING LLC,15,ACUITY IMAGING LLC
"ACUITY IMAGING, INC.",3,ACUITY IMAGING INC
ACUMENT FASTENING SYSTEMS LLC,228,ACUMENT FASTENING SYSTEMS LLC
"ACUMENT GLOBAL TECHNOLOGIES, INC.",286,ACUMENT GLOBAL TECHNOLOGIES INC
"ACUMENT INTELLECTUAL PROPERTIES, LLC",506,ACUMENT INTELLECTUAL PROPERTIES LLC
ACUMENTRICS HOLDING CORPORATION,2,ACUMENTRICS HOLDING CORP
"ACUMENTRICS RUPS, LLC",1,ACUMENTRICS RUPS LLC
ACUMENTRICS SOFC CORPORATION (FORMERLY KNOWN AS ACUMENTRICS CORPORATION),1,ACUMENTRICS SOFC CORP FORMERLY KNOWNAS ACUMENTRICS CORP
ACUMENTRICS SOFC CORPORATION FORMERLY ACUMENTRICS CORPORATION,1,ACUMENTRICS SOFC CORP FORMERLY ACUMENTRICS CORP
"ACURA PHARMACEUTICAL TECHNOLOGIES, INC.",22,ACURA PHARMACEUTICAL TECHNOLOGIES INC
"ACURA PHARMACEUTICALS TECHNOLOGIES, INC.",22,ACURA PHARMACEUTICALS TECHNOLOGIES INC
"ACURA PHARMACEUTICALS, INC.",106,ACURA PHARMACEUTICALS INC
ACUSHNET COMPANY,1611,ACUSHNET CO
"ACUSPHERE, INC.",34,ACUSPHERE INC
"ACUTECARE TELEMEDICINE, LLC",43,ACUTECARE TELEMEDICINE LLC
"ACUTEX, INC.",52,ACUTEX INC
ACXIOM CORPORATION,10,ACXIOM CORP
"ADA CARBON SOLUTIONS, LLC",136,ADA CARBON SOLUTIONS LLC
"ADA ENVIRONMENTAL SOLUTIONS, LLC",4,ADA ENVIRONMENTAL SOLUTIONS LLC
"ADA PRODUCTS COMPANY, INC.",6,ADA PRODUCTS CO INC
"ADA SOLUTIONS, LLC",4,ADA SOLUTIONS LLC
"ADA-ES, INC.",242,ADA-ES INC
ADAC LABORATORIES,151,ADAC LABORATORIES
ADALTIS INC.,1,ADALTIS INC
"ADAMS GOLF IP, L.P.",5,ADAMS GOLF IP LP
"ADAMS RITE AEROSPACE, INC.",1015,ADAMS RITE AEROSPACE INC
ADAPTAS ACQUISTION CO.,4,ADAPTAS ACQUISTION CO
"ADAPTAS SOLUTIONS, LLC",4,ADAPTAS SOLUTIONS LLC
ADAPTIVE BIOTECHNOLOGIES CORPORATION,13,ADAPTIVE BIOTECHNOLOGIES CORP
"ADAPTIVE INSIGHTS, INC.",1,ADAPTIVE INSIGHTS INC
"ADAPTIVE LOGIC, INC.",2,ADAPTIVE LOGIC INC
ADAPTIVE OPTICS ASSOCIATES INC.,97,ADAPTIVE OPTICS ASSOCIATES INC
"ADAPTIVE OPTICS ASSOCIATES, INC.",146,ADAPTIVE OPTICS ASSOCIATES INC
"ADAPTIVE PAYMENTS, INC.",5,ADAPTIVE PAYMENTS INC
"ADAPTIVE SPECTRUM AND SIGNAL ALIGNMENT, INCORPORATED",28,ADAPTIVE SPECTRUM & SIGNAL ALIGNMENT INC
"ADAPTIVE SWITCH LABORATORIES, INC.",801,ADAPTIVE SWITCH LABORATORIES INC
"ADAPTIVITY, INC.",3,ADAPTIVITY INC
"ADAPTIX, INC.",18,ADAPTIX INC
"ADARE DEVELOPMENT I, L.P.",1,ADARE DEVELOPMENT I LP
"ADARE PHARMACEUTICALS USA, INC.",2,ADARE PHARMACEUTICALS USA INC
"ADARE PHARMACEUTICALS, INC.",3,ADARE PHARMACEUTICALS INC
ADAV LABORATORIES,5,ADAV LABORATORIES
"ADC DSL SYSTEMS, INC.",297,ADC DSL SYSTEMS INC
"ADC TELECOMMUNICATIONS, INC.",110,ADC TELECOMMUNICATIONS INC
"ADCAST NORTH CAROLINA CABLE ADVERTISING, LLC",692,ADCAST NORTH CAROLINA CABLE ADVERTISING LLC
"ADCO PRODUCTS, INC.",13,ADCO PRODUCTS INC
"ADCO PRODUCTS, INC. (DE CORPORATION)",5,ADCO PRODUCTS INC DE CORP
"ADCO PRODUCTS, LLC",267,ADCO PRODUCTS LLC
"ADCOR INDUSTRIES, INC.",2,ADCOR INDUSTRIES INC
ADD ONE GMBH & CO. KG,1,ADD ONE GMBH & CO KG
ADD ONE L.P.,1,ADD ONE LP
"ADDGLOO, INC.",6,ADDGLOO INC
ADDISON HVAC LLC,80,ADDISON HVAC LLC
ADDISON WHITNEY LLC,12,ADDISON WHITNEY LLC
"ADDISON WHITNEY, LLC",3,ADDISON WHITNEY LLC
"ADDITION TECHNOLOGY, INC.",3,ADDITION TECHNOLOGY INC
"ADDIVANT USA, LLC",375,ADDIVANT USA LLC
ADEIA GUIDES INC.,26,ADEIA GUIDES INC
ADEIA MEDIA HOLDINGS LLC,26,ADEIA MEDIA HOLDINGS LLC
ADEIA MEDIA SOLUTIONS INC.,26,ADEIA MEDIA SOLUTIONS INC
ADEIA SEMICONDUCTOR BONDING TECHNOLOGIES INC.,26,ADEIA SEMICONDUCTOR BONDING TECHNOLOGIES INC
ADEIA SEMICONDUCTOR SOLUTIONS LLC,26,ADEIA SEMICONDUCTOR SOLUTIONS LLC
ADEIA SEMICONDUCTOR TECHNOLOGIES LLC,26,ADEIA SEMICONDUCTOR TECHNOLOGIES LLC
"ADELOS, INC.",1,ADELOS INC
ADEMCO INC.,1103,ADEMCO INC
ADEPT PLASTIC FINISHING HOLDING CORPORATION,2,ADEPT PLASTIC FINISHING HOLDING CORP
"ADEPT PLASTIC FINISHING, INC.",2,ADEPT PLASTIC FINISHING INC
"ADEPT TECHNOLOGY, INC.",30,ADEPT TECHNOLOGY INC
ADESTO TECHNOLOGIES CORPORATION,377,ADESTO TECHNOLOGIES CORP
ADESTRA INC.,13,ADESTRA INC
"ADFLEX SOLUTIONS, INC.",32,ADFLEX SOLUTIONS INC
"ADFLEX, INC.",16,ADFLEX INC
"ADHERA THERAPEUTICS, INC.",1,ADHERA THERAPEUTICS INC
"ADHERIS, LLC",18,ADHERIS LLC
ADHESIVES TECHNOLOGY CORPORATION,18,ADHESIVES TECHNOLOGY CORP
"ADIANA, INC.",4,ADIANA INC
ADIENT US LLC,1,ADIENT US LLC
"ADLER HOT OIL SERVICE, LLC",1,ADLER HOT OIL SERVICE LLC
ADLT FINANCE CO.,84,ADLT FINANCE CO
"ADLT REALTY CORP. I, INC.",97,ADLT REALTY CORP I INC
ADMA BIO CENTERS GEORGIA INC.,4,ADMA BIO CENTERS GEORGIA INC
"ADMA BIOLOGICS, INC.",34,ADMA BIOLOGICS INC
"ADMA BIOMANUFACTURING, LLC",18,ADMA BIOMANUFACTURING LLC
"ADMA PLASMA BIOLOGICS, INC.",4,ADMA PLASMA BIOLOGICS INC
"ADMAC, INC.",13,ADMAC INC
ADMIRALTY CORPORATION,1,ADMIRALTY CORP
"ADOBEAIR, INC.",25,ADOBEAIR INC
"ADOBEAIR, INC., A CORP. OF DELAWARE",6,ADOBEAIR INC A CORP OF DELAWARE
ADOLOR CORPORATION,129,ADOLOR CORP
"ADP ADVANCEDMD, INC.",2,ADP ADVANCEDMD INC
"ADP CLAIMS SERVICES GROUP, INC.",4,ADP CLAIMS SERVICES GROUP INC
"ADPAY, INC.",31,ADPAY INC
"ADRENAS THERAPEUTICS, INC.",16,ADRENAS THERAPEUTICS INC
ADS LLC,1,ADS LLC
"ADS PROPERTIES, CORP.",1,ADS PROPERTIES CORP
ADSENSA CORPORATION,2,ADSENSA CORP
ADSENSA LIMITED,1,ADSENSA LTD
ADSWIZ INC.,35,ADSWIZ INC
ADSWIZZ INC.,2,ADSWIZZ INC
"ADTRAN, INC.",367,ADTRAN INC
"ADULT ORAL CARE, LLC",10,ADULT ORAL CARE LLC
"ADVA-LITE, INC.",1,ADVA-LITE INC
"ADVANCE DISPLAY TECHNOLOGIES, INC.",6,ADVANCE DISPLAY TECHNOLOGIES INC
"ADVANCE MEDICAL DESIGNS, INC.",2,ADVANCE MEDICAL DESIGNS INC
"ADVANCE MEDICAL FUNDING, LP I",2,ADVANCE MEDICAL FUNDING LP I
"ADVANCE MEDICAL FUNDING, LP II",2,ADVANCE MEDICAL FUNDING LP II
ADVANCED ACCESSORY SYSTEMS,12,ADVANCED ACCESSORY SYSTEMS
ADVANCED ACCESSORY SYSTEMS LLC,12,ADVANCED ACCESSORY SYSTEMS LLC
"ADVANCED ACCESSORY SYSTEMS, LLC",50,ADVANCED ACCESSORY SYSTEMS LLC
"ADVANCED BIO PROSTHETIC SURFACES, LTD.",12,ADVANCED BIO PROSTHETIC SURFACES LTD
"ADVANCED BIO-TECHNOLOGIES, INC.",2,ADVANCED BIO-TECHNOLOGIES INC
"ADVANCED BIOHEALING, INC.",64,ADVANCED BIOHEALING INC
"ADVANCED BRIDGING TECHNOLOGIES, INC.",25,ADVANCED BRIDGING TECHNOLOGIES INC
"ADVANCED CAST PRODUCTS, INC. (SUCCESSOR BY MERGER TO PEERLESS CORPORATION)",2,ADVANCED CAST PRODUCTS INC SUCCESSOR BY MERGER TO PEERLESS CORP
"ADVANCED CELL TECHNOLOGY, INC.",8,ADVANCED CELL TECHNOLOGY INC
ADVANCED CERAMICS CORPORATION,29,ADVANCED CERAMICS CORP
"ADVANCED CERAMICS RESEARCH, INC.",3,ADVANCED CERAMICS RESEARCH INC
"ADVANCED COMPOSITE MATERIALS CORPORATION, A DE. CORP.",5,ADVANCED COMPOSITE MATERIALS CORP A DE CORP
"ADVANCED CONTROLS, INC. A CORP. OF CALIFORNIA",5,ADVANCED CONTROLS INC A CORP OF CALIFORNIA
"ADVANCED DEPOSITION TECHNOLOGIES, INC.",1,ADVANCED DEPOSITION TECHNOLOGIES INC
"ADVANCED DESIGN MANUFACTURING, LLC",1,ADVANCED DESIGN MANUFACTURING LLC
"ADVANCED DIETECTRIC TECHNOLOGIES, INC., A CORP. OF MA",1,ADVANCED DIETECTRIC TECHNOLOGIES INC A CORP OF MA
ADVANCED DIGITAL INFORMATION CORPORATION,959,ADVANCED DIGITAL INFORMATION CORP
"ADVANCED ENERGY INDUSTRIES, INC.",4,ADVANCED ENERGY INDUSTRIES INC
ADVANCED ENERGY TECHNOLOGIES LLC AS ASSIGNEE OF GRAFTECH INTERNATIONAL HOLDINGS INC. FKA ADVANCED ENERGY TECHNOLOGY INC. FKA GRAFTECH INC.,68,ADVANCED ENERGY TECHNOLOGIES LLC AS ASSIGNEE OF GRAFTECH INTERNATIONAL HOLDINGS INC FKA ADVANCED ENERGY TECHNOLOGY INC FKA GRAFTECH INC
ADVANCED ENERGY TECHNOLOGY INC.,1,ADVANCED ENERGY TECHNOLOGY INC
"ADVANCED ENTERPRISE SOLUTIONS, INC.",3,ADVANCED ENTERPRISE SOLUTIONS INC
"ADVANCED ENVIRONMENTAL RECYCLING TECHNOLOGIES, INC",13,ADVANCED ENVIRONMENTAL RECYCLING TECHNOLOGIES INC
"ADVANCED ENVIRONMENTAL RECYCLING TECHNOLOGIES, INC.",73,ADVANCED ENVIRONMENTAL RECYCLING TECHNOLOGIES INC
"ADVANCED ENVIRONMENTAL SYSTEMS, INC., A NEW YORK CORPORATION",18,ADVANCED ENVIRONMENTAL SYSTEMS INC A NEW YORK CORP
ADVANCED GLASSFIBER YARNS LLC,121,ADVANCED GLASSFIBER YARNS LLC
ADVANCED GLASSFIBER YARNS LLC (BY SUCCESSOR IN INTEREST AGY HOLDING CORP.),17,ADVANCED GLASSFIBER YARNS LLC BY SUCCESSOR IN INTEREST AGY HOLDING CORP
"ADVANCED HARDWARE ARCHITECTURES, INC.",1,ADVANCED HARDWARE ARCHITECTURES INC
"ADVANCED HEALTH MEDIA, LLC",1,ADVANCED HEALTH MEDIA LLC
"ADVANCED INPUT DEVICES, INC.",342,ADVANCED INPUT DEVICES INC
"ADVANCED INTERCONNECTION TECHNOLOGY, INC.",18,ADVANCED INTERCONNECTION TECHNOLOGY INC
"ADVANCED LIGHTING MATERIALS NORTH AMERICA, INC.",97,ADVANCED LIGHTING MATERIALS NORTH AMERICA INC
"ADVANCED LIGHTING TECHNOLOGIES AUSTRALIA, INC.",97,ADVANCED LIGHTING TECHNOLOGIES AUSTRALIA INC
"ADVANCED LIGHTING TECHNOLOGIES, INC.",118,ADVANCED LIGHTING TECHNOLOGIES INC
"ADVANCED LIGHTING TECHNOLOGIES, LLC",112,ADVANCED LIGHTING TECHNOLOGIES LLC
"ADVANCED MATRIX TECHNOLOGY, INC.",1,ADVANCED MATRIX TECHNOLOGY INC
"ADVANCED MEDICAL OPTICS, INC.",1755,ADVANCED MEDICAL OPTICS INC
"ADVANCED MEDICAL TECHNOLOGIES, INC.",7,ADVANCED MEDICAL TECHNOLOGIES INC
"ADVANCED MICRO DEVICES, INC.",28,ADVANCED MICRO DEVICES INC
ADVANCED MICROSENSORS CORPORATION,54,ADVANCED MICROSENSORS CORP
"ADVANCED ORTHOPAEDIC SOLUTIONS, INC.",2,ADVANCED ORTHOPAEDIC SOLUTIONS INC
"ADVANCED PHOTONIX, INC.",36,ADVANCED PHOTONIX INC
"ADVANCED PLASMONICS, INC.",1,ADVANCED PLASMONICS INC
"ADVANCED POLYMER ALLOYS, L.L.C.",7,ADVANCED POLYMER ALLOYS LLC
ADVANCED POLYMER COMPOUNDING,7,ADVANCED POLYMER COMPOUNDING
ADVANCED POLYMER COMPOUNDING LIMITED PARTNERSHIP D/B/A ADVANCED POLYMER COMPOUNDING CO.,7,ADVANCED POLYMER COMPOUNDING LTD PARTNERSHIP D B A ADVANCED POLYMER COMPOUNDING CO
"ADVANCED PROCESSING & IMAGING, INC.",13,ADVANCED PROCESSING & IMAGING INC
"ADVANCED PUBLIC SAFETY, INC.",12,ADVANCED PUBLIC SAFETY INC
"ADVANCED PUBLIC SAFETY, LLC",4,ADVANCED PUBLIC SAFETY LLC
"ADVANCED REFRACTORY TECHNOLOGIES, INC.",10,ADVANCED REFRACTORY TECHNOLOGIES INC
"ADVANCED REFRACTROY TECHNOLOGIES, INC.",10,ADVANCED REFRACTROY TECHNOLOGIES INC
"ADVANCED SATELLITE RESEARCH, LLC",142,ADVANCED SATELLITE RESEARCH LLC
"ADVANCED SEISMIC TECHNOLOGY, INC.",4,ADVANCED SEISMIC TECHNOLOGY INC
ADVANCED SOURCING CORP.,1,ADVANCED SOURCING CORP
"ADVANCED TACTICAL FABRICATION, INC.",2,ADVANCED TACTICAL FABRICATION INC
"ADVANCED TECHNICAL PRODUCTS, INC.",68,ADVANCED TECHNICAL PRODUCTS INC
"ADVANCED TECHNOLOGY MATERIALS, INC.",2602,ADVANCED TECHNOLOGY MATERIALS INC
"ADVANCED TECHNOLOGY SYSTEMS, INC.",1,ADVANCED TECHNOLOGY SYSTEMS INC
"ADVANCED TRANSIT DYNAMICS, INC.",5,ADVANCED TRANSIT DYNAMICS INC
"ADVANCED VALVE TECHNOLOGIES, LLC",45,ADVANCED VALVE TECHNOLOGIES LLC
ADVANCED VIRAL RESEARCH CORP.,10,ADVANCED VIRAL RESEARCH CORP
"ADVANCED VISION RESEARCH, INC.",36,ADVANCED VISION RESEARCH INC
"ADVANCED WELDING TECHNOLOGIES, INC.",1,ADVANCED WELDING TECHNOLOGIES INC
"ADVANCEDMD, INC.",4,ADVANCEDMD INC
"ADVANCEME, INC. FKA COUNTRYWIDE BUSINESS ALLIANCE, INC.",1,ADVANCEME INC FKA COUNTRYWIDE BUSINESS ALLIANCE INC
"ADVANCEPIERRE FOODS, INC.",6,ADVANCEPIERRE FOODS INC
"ADVANCEPIERRE FOODS, INC., F/K/A PIERRE FOODS, INC.",2,ADVANCEPIERRE FOODS INC F K A PIERRE FOODS INC
ADVANCIS PHARMACEUTICAL CORPORATION,40,ADVANCIS PHARMACEUTICAL CORP
"ADVANDX, INC.",12,ADVANDX INC
ADVANSIX INC.,153,ADVANSIX INC
ADVANSIX RESINS & CHEMICALS LLC,153,ADVANSIX RESINS & CHEMICALS LLC
ADVANTAGE DIAGNOSTICS CORPORATION,288,ADVANTAGE DIAGNOSTICS CORP
"ADVANTAGE DIAGNOSTICS CORPORATION, A DELAWARE CORPORATION",40,ADVANTAGE DIAGNOSTICS CORP A DELAWARE CORP
"ADVANTAGE TECHNOLOGY, INC.",3,ADVANTAGE TECHNOLOGY INC
"ADVANTEK, INC.",10,ADVANTEK INC
"ADVANTEK, LLC (F/K/A ADVANTEK, INC.)",3,ADVANTEK LLC F K A ADVANTEK INC
"ADVANTIS TECHNOLOGIES, INC.",16,ADVANTIS TECHNOLOGIES INC
"ADVANTOR SYSTEMS, LLC",244,ADVANTOR SYSTEMS LLC
"ADVECTIS, INC.",178,ADVECTIS INC
"ADVENT SOFTWARE, INC.",23,ADVENT SOFTWARE INC
"ADVIS, INC.",1,ADVIS INC
"AEC INTERNATIONAL PROJECTS, INC.",1,AEC INTERNATIONAL PROJECTS INC
"AEC ONE STOP GROUP, INC.",1,AEC ONE STOP GROUP INC
AEES INC.,58,AEES INC
"AEGION COATING SERVICES, LLC",72,AEGION COATING SERVICES LLC
"AEGION COATING SERVICES, LLC (F/K/A COMMERCIAL COATING SERVICES INTERNATIONAL, LLC)",2,AEGION COATING SERVICES LLC F K A COMMERCIAL COATING SERVICES INTERNATIONAL LLC
AEGIS KEY CORP,105,AEGIS KEY CORP
AEGIS KEY CORP.,2,AEGIS KEY CORP
AEHR TEST SYSTEMS,270,AEHR TEST SYSTEMS
"AEL INDUSTRIES, INC.",6,AEL INDUSTRIES INC
AELITA SOFTWARE CORPORATION,106,AELITA SOFTWARE CORP
"AEMP CORPORATION, F/K/A ALUMAX ENGINEERED METAL PROCESSES, INC.",20,AEMP CORP F K A ALUMAX ENGINEERED METAL PROCESSES INC
AEP INDUSTRIES INC.,5,AEP INDUSTRIES INC
AERATION ENGINEERING RESOURCES CORP.,1,AERATION ENGINEERING RESOURCES CORP
"AERATION INDUSTRIES INTERNATIONAL, LLC",2,AERATION INDUSTRIES INTERNATIONAL LLC
"AERCO INTERNATIONAL, INC.",2,AERCO INTERNATIONAL INC
"AERIE DISTRIBUTION, INC.",72,AERIE DISTRIBUTION INC
"AERIE PHARMACEUTICALS, INC.",128,AERIE PHARMACEUTICALS INC
"AERO PRODUCTS INTERNATIONAL, INC.",1,AERO PRODUCTS INTERNATIONAL INC
"AERO SYSTEMS ENGINEERING, INC.",9,AERO SYSTEMS ENGINEERING INC
"AERO TRANSPORTATION PRODUCTS, INC.",2,AERO TRANSPORTATION PRODUCTS INC
"AEROCAST, INC.",1560,AEROCAST INC
"AEROCHEM RESEARCH LABORATORIES, INC.",1,AEROCHEM RESEARCH LABORATORIES INC
"AEROCONTROLEX GROUP, INC.",1022,AEROCONTROLEX GROUP INC
"AERODYNE RESEARCH, INC.",1,AERODYNE RESEARCH INC
"AEROFLEX COLORADO SPRINGS, INC.",116,AEROFLEX COLORADO SPRINGS INC
"AEROFLEX COLORADO SPRINGS, INC., AS SUCCESSOR IN INTEREST TO AEROFLEX UTMC MICROELECTRONIC SYSTEMS, INC.",22,AEROFLEX COLORADO SPRINGS INC AS SUCCESSOR IN INTEREST TO AEROFLEX UTMC MICROELECTRONIC SYSTEMS INC
"AEROFLEX COLORADO SPRINGS, INC., AS SUCCESSOR OF INTEREST TO UTMC MICROELECTRONIC SYSTEMS INC.",54,AEROFLEX COLORADO SPRINGS INC AS SUCCESSOR OF INTEREST TO UTMC MICROELECTRONIC SYSTEMS INC
"AEROFLEX HIGH SPEED TEST SOLUTIONS, INC.",1,AEROFLEX HIGH SPEED TEST SOLUTIONS INC
AEROFLEX INCORPORATED,109,AEROFLEX INC
AEROFLEX INTERNATIONAL INC.,3,AEROFLEX INTERNATIONAL INC
"AEROFLEX INTERNATIONAL INC., A DE CORP.",3,AEROFLEX INTERNATIONAL INC A DE CORP
AEROFLEX LABORATORIES INCORPORATED,2,AEROFLEX LABORATORIES INC
"AEROFLEX LABORATORIES INCORPORATED, A DE CORP.",2,AEROFLEX LABORATORIES INC A DE CORP
"AEROFLEX MICROELECTRONIC SOLUTIONS, INC.",93,AEROFLEX MICROELECTRONIC SOLUTIONS INC
"AEROFLEX PLAINVIEW, INC.",102,AEROFLEX PLAINVIEW INC
"AEROFLEX POWELL, INC.",2,AEROFLEX POWELL INC
AEROFLEX SYSTEMS CORP.,1,AEROFLEX SYSTEMS CORP
AEROFLEX SYSTEMS CORPORATION,1,AEROFLEX SYSTEMS CORP
"AEROFLEX SYSTEMS GROUP, INC.",93,AEROFLEX SYSTEMS GROUP INC
"AEROFLEX SYSTEMS GROUP, INC. (F/K/A AEROFLEX HIGH SPEED TEST SOLUTIONS, INC.)",1,AEROFLEX SYSTEMS GROUP INC F K A AEROFLEX HIGH SPEED TEST SOLUTIONS INC
"AEROFLEX WICHITA, INC.",93,AEROFLEX WICHITA INC
"AEROFLEX/WEINSCHEL, INC.",93,AEROFLEX WEINSCHEL INC
AEROFORM THERMAL EQUIPMENT CORPORATION,2,AEROFORM THERMAL EQUIPMENT CORP
"AEROGEN, INC.",53,AEROGEN INC
"AEROGROW INTERNATIONAL, INC.",4,AEROGROW INTERNATIONAL INC
"AEROHIVE NETWORKS, INC.",118,AEROHIVE NETWORKS INC
AEROJET FINE CHEMCIALS LLC,2,AEROJET FINE CHEMCIALS LLC
AEROJET FINE CHEMICALS LLC,12,AEROJET FINE CHEMICALS LLC
"AEROJET ROCKETDYNE OF DE, INC.",60,AEROJET ROCKETDYNE OF DE INC
"AEROJET ROCKETDYNE OF DE, INC. (F/K/A PRATT & WHITNEY ROCKETDYNE, INC.)",468,AEROJET ROCKETDYNE OF DE INC F K A PRATT & WHITNEY ROCKETDYNE INC
"AEROJET ROCKETDYNE, INC.",162,AEROJET ROCKETDYNE INC
"AEROJET ROCKETDYNE, INC. (AS SUCCESSOR-BY-MERGER TO AEROJET-GENERAL CORPORATION)",62,AEROJET ROCKETDYNE INC AS SUCCESSOR-BY-MERGER TO AEROJET-GENERAL CORP
"AEROJET ROCKETDYNE, INC. (F/K/A AEROJET-GENERAL CORPORATION)",106,AEROJET ROCKETDYNE INC F K A AEROJET-GENERAL CORP
"AEROJET ROCKETDYNE, INC., SUCCESSOR-IN-INTEREST TO RPW ACQUISITION LLC",98,AEROJET ROCKETDYNE INC SUCCESSOR-IN-INTEREST TO RPW ACQUISITION LLC
AEROJET-GENERAL CORPORATION,270,AEROJET-GENERAL CORP
"AEROMET TECHNOLOGIES, INC",1,AEROMET TECHNOLOGIES INC
"AEROMET TECHNOLOGIES, INC.",1,AEROMET TECHNOLOGIES INC
"AEROMETRICS, INC.",1,AEROMETRICS INC
"AEROMIX SYSTEMS, INCORPORATED",1,AEROMIX SYSTEMS INC
"AERONCA ELECTRONICS, INC.",3,AERONCA ELECTRONICS INC
"AERONCA ELECTRONICS, INC., A NORTH CAROLINA CORP.",1,AERONCA ELECTRONICS INC A NORTH CAROLINA CORP
"AEROSCAN, LLC",1,AEROSCAN LLC
"AEROSCOUT, INC.",2,AEROSCOUT INC
"AEROSCOUT, LTD.",2,AEROSCOUT LTD
AEROSONIC CORPORATION,176,AEROSONIC CORP
AEROSONIC CORPORATION/LLC,176,AEROSONIC CORP LLC
AEROSONIC LLC,517,AEROSONIC LLC
AEROSONIC LLC (F/K/A AEROSONIC CORPORATION),119,AEROSONIC LLC F K A AEROSONIC CORP
"AEROSONIC LLC, AS GRANTOR",2,AEROSONIC LLC AS GRANTOR
"AEROSTRUCTURES CORPORATION, THE",25,AEROSTRUCTURES CORP
"AEROTHERM, INC AN OH CORP.",1,AEROTHERM INC AN OH CORP
